edad,salario_anterior,dependientes,estatura,primer_salario,siguiente_salario
37.0,33685.0,2.0,1.5015205064641737,5386.0,42426.0
52.0,27669.0,1.0,1.6091629011577748,6267.0,36166.0
43.0,33401.0,4.0,1.5773212316461835,5656.0,55803.0
45.0,17312.0,2.0,1.4944347594217637,5318.0,28965.0
40.0,34611.0,1.0,1.559996883381696,3230.0,29481.0
33.0,40731.0,1.0,1.5572821872810534,4023.0,32483.0
50.0,25710.0,1.0,1.659708593290982,4950.0,26512.0
33.0,27907.0,3.0,1.5662575461565262,4409.0,41916.0
33.0,39726.0,4.0,1.518830317062442,5644.0,58974.0
49.0,35721.0,2.0,1.5901813361254697,4236.0,41875.0
41.0,29690.0,3.0,1.5113991631160772,6030.0,47081.0
45.0,32072.0,2.0,1.5518562924573636,3657.0,33651.0
30.0,22072.0,3.0,1.5280507357899973,7080.0,39077.0
45.0,30752.0,3.0,1.564686948979995,4533.0,45155.0
35.0,20956.0,3.0,1.728526780590117,8004.0,49581.0
48.0,32289.0,3.0,1.5992763219965462,8846.0,60297.0
51.0,36806.0,3.0,1.52498869207543,5958.0,51963.0
39.0,33610.0,3.0,1.4417738368659054,6034.0,48865.0
47.0,29568.0,3.0,1.5935909004569224,5110.0,47312.0
43.0,30179.0,3.0,1.5404024920010992,3875.0,40457.0
41.0,32170.0,3.0,1.6817552846307184,5006.0,47773.0
50.0,22646.0,2.0,1.6025788238246532,5306.0,30008.0
49.0,29452.0,4.0,1.5719354992896375,4916.0,54854.0
39.0,35211.0,1.0,1.57409014726518,5886.0,37314.0
42.0,28384.0,3.0,1.3470335497616919,4663.0,40494.0
46.0,34586.0,2.0,1.6136846723141087,5865.0,47052.0
43.0,27645.0,4.0,1.6347757387830135,3899.0,50452.0
39.0,24394.0,3.0,1.4860303514035424,6603.0,48565.0
48.0,30854.0,0.0,1.5380290616684145,4648.0,24372.0
46.0,27537.0,3.0,1.6469236361780912,5929.0,44951.0
40.0,44303.0,3.0,1.617189358609853,6198.0,58729.0
47.0,23006.0,2.0,1.697148790629677,6185.0,34100.0
42.0,20542.0,2.0,1.4794415967482168,4759.0,26142.0
48.0,42407.0,3.0,1.6183672725080531,5452.0,58455.0
39.0,28789.0,3.0,1.5025742689261996,6208.0,46987.0
45.0,43898.0,3.0,1.5370663587481106,2370.0,45204.0
35.0,30593.0,4.0,1.5114718071666722,3719.0,45560.0
27.0,38961.0,3.0,1.5391443271575054,5985.0,51887.0
38.0,40342.0,2.0,1.490376977114226,5505.0,47772.0
47.0,32966.0,3.0,1.6745168391207408,7384.0,58211.0
44.0,31316.0,3.0,1.4953836493324373,7825.0,55665.0
27.0,21650.0,3.0,1.4038974873452164,5214.0,33683.0
43.0,31074.0,3.0,1.7066511645316904,5001.0,42040.0
35.0,29694.0,3.0,1.4169338554842055,7813.0,47834.0
30.0,30940.0,1.0,1.5273598595829307,5938.0,32955.0
48.0,22653.0,3.0,1.4809490197667605,5076.0,40605.0
42.0,27481.0,3.0,1.6296420105120597,3823.0,36205.0
40.0,32137.0,4.0,1.5381475024549127,6513.0,55150.0
41.0,45010.0,3.0,1.3830519066812792,3182.0,52454.0
35.0,26019.0,2.0,1.4652215870778162,7667.0,36842.0
55.0,38639.0,3.0,1.562132533501194,3799.0,47443.0
47.0,32833.0,3.0,1.653377744782268,5011.0,47963.0
52.0,28558.0,2.0,1.5429760894586055,6285.0,39074.0
45.0,30567.0,2.0,1.6673635255178878,4459.0,33692.0
49.0,30411.0,4.0,1.4887086982192226,5388.0,56584.0
42.0,26037.0,4.0,1.5842586613509948,7497.0,56831.0
35.0,28387.0,2.0,1.5453764089517263,4222.0,32268.0
44.0,25345.0,2.0,1.4189349396752067,5631.0,38654.0
32.0,28054.0,3.0,1.585445147917332,5717.0,41471.0
35.0,29883.0,2.0,1.5192591093687804,7857.0,47710.0
46.0,31780.0,2.0,1.5746822249476053,6642.0,45841.0
49.0,21047.0,3.0,1.7266511548572576,3265.0,31372.0
50.0,28657.0,3.0,1.681761685304867,7607.0,56485.0
33.0,30762.0,2.0,1.457039971502888,5173.0,35889.0
37.0,28380.0,3.0,1.473876733570729,7055.0,50010.0
37.0,30577.0,2.0,1.5004098038548632,4920.0,33963.0
58.0,40919.0,3.0,1.534995006727231,6129.0,58494.0
47.0,26316.0,2.0,1.64864732668525,7203.0,40317.0
50.0,29177.0,4.0,1.6371698250446403,7302.0,57453.0
52.0,39994.0,2.0,1.5723754860627301,6172.0,47778.0
36.0,24370.0,1.0,1.6044120324501991,4477.0,24367.0
33.0,37206.0,2.0,1.5439213875400328,5409.0,43534.0
50.0,37204.0,3.0,1.6337915275018973,7451.0,57831.0
40.0,28139.0,2.0,1.5555855867179413,5133.0,38792.0
36.0,21856.0,3.0,1.64254256493211,4068.0,33147.0
44.0,41016.0,2.0,1.513481285975084,5141.0,44517.0
44.0,14691.0,3.0,1.439825222269876,4852.0,29704.0
51.0,23161.0,3.0,1.5097071769877493,6079.0,43031.0
42.0,29998.0,2.0,1.5880899456694344,3000.0,28892.0
35.0,26659.0,3.0,1.5044907087937172,8135.0,49619.0
35.0,29256.0,1.0,1.4716724379174289,3929.0,24829.0
48.0,37171.0,3.0,1.441799081300408,7235.0,61056.0
44.0,23476.0,3.0,1.5430376503610792,7037.0,44008.0
42.0,28732.0,3.0,1.4874847515927887,6669.0,46790.0
39.0,39561.0,2.0,1.5405452771741404,6685.0,51753.0
37.0,21755.0,4.0,1.6740615681756297,6349.0,47158.0
35.0,28329.0,3.0,1.6041089284517884,5248.0,42515.0
42.0,29436.0,4.0,1.6365750393212457,4645.0,50966.0
35.0,35154.0,2.0,1.4142051284384074,3550.0,37562.0
45.0,25213.0,3.0,1.388551397337637,5995.0,41979.0
33.0,37869.0,1.0,1.4455716314392109,6141.0,39483.0
50.0,28399.0,1.0,1.5651626754224799,6106.0,34499.0
44.0,36300.0,1.0,1.480498944417267,6044.0,38496.0
42.0,29328.0,3.0,1.5253023975006426,6001.0,48133.0
46.0,24367.0,3.0,1.6184238613099007,6844.0,49588.0
43.0,29397.0,3.0,1.4694011033843781,6330.0,51482.0
39.0,33750.0,1.0,1.5836065147656917,3199.0,24740.0
36.0,17514.0,4.0,1.465937421194659,6777.0,48534.0
35.0,25472.0,3.0,1.5178261748016904,5853.0,41846.0
38.0,17420.0,3.0,1.6116212820431455,5375.0,33987.0
40.0,38525.0,2.0,1.543616866778065,6056.0,48480.0
38.0,32162.0,2.0,1.6772560106489773,6907.0,46313.0
28.0,37024.0,3.0,1.6154800477463793,5676.0,49248.0
37.0,31887.0,3.0,1.482372677442863,3331.0,41054.0
41.0,34852.0,2.0,1.5732717135452274,3623.0,35333.0
38.0,36169.0,3.0,1.5343894687582806,4438.0,45438.0
45.0,33344.0,2.0,1.4323283078706324,3642.0,39076.0
39.0,28825.0,3.0,1.7468980019167213,7581.0,50421.0
42.0,34665.0,2.0,1.4880776389068069,3915.0,38116.0
18.0,32098.0,2.0,1.6809718806590037,5257.0,30459.0
44.0,33556.0,3.0,1.7044318098567888,2678.0,40439.0
45.0,34774.0,3.0,1.6023482810238856,3874.0,43433.0
38.0,19361.0,3.0,1.6118989658916167,3464.0,26935.0
20.0,44591.0,2.0,1.5445098318051482,4667.0,43661.0
38.0,26335.0,2.0,1.497606763066439,5901.0,32541.0
44.0,38380.0,3.0,1.6114293129104758,3747.0,44011.0
42.0,32378.0,3.0,1.556821386570955,5049.0,46869.0
31.0,26906.0,3.0,1.6188494536114935,5439.0,38476.0
47.0,26659.0,3.0,1.5660306374715307,4592.0,41134.0
35.0,29793.0,2.0,1.5825875033288117,6987.0,41139.0
49.0,32254.0,3.0,1.4493551475133803,5340.0,48029.0
43.0,38582.0,4.0,1.4606418362193643,3275.0,51940.0
38.0,18268.0,2.0,1.5627348511964825,3941.0,21744.0
48.0,34323.0,2.0,1.574126842756152,5062.0,43051.0
50.0,31743.0,3.0,1.5775089801261009,6122.0,47627.0
30.0,32785.0,4.0,1.6639139359114263,5895.0,56678.0
39.0,26761.0,4.0,1.6656131493361168,4180.0,46492.0
51.0,15578.0,2.0,1.470282589938695,4817.0,24109.0
39.0,39522.0,4.0,1.5007813024466339,5061.0,56451.0
47.0,29880.0,2.0,1.5376175560023158,5227.0,41785.0
26.0,26634.0,2.0,1.3418859827038576,5237.0,34187.0
37.0,24301.0,4.0,1.490605255721384,5270.0,45546.0
46.0,31159.0,3.0,1.6275030437122688,6595.0,53955.0
50.0,32566.0,3.0,1.41760534170798,6897.0,53238.0
44.0,34041.0,1.0,1.5808420398529444,5428.0,35020.0
40.0,26807.0,2.0,1.6733760384581382,7267.0,42687.0
32.0,26826.0,2.0,1.486022761714711,2155.0,25246.0
56.0,34799.0,3.0,1.6538281003818616,5437.0,53016.0
49.0,29875.0,2.0,1.565048205422221,3691.0,32720.0
48.0,24415.0,3.0,1.5369655592057483,6185.0,44878.0
50.0,33769.0,2.0,1.503564262915885,6725.0,48128.0
42.0,34825.0,1.0,1.492774564258536,1810.0,23276.0
53.0,25325.0,2.0,1.5165833927735235,7539.0,43418.0
36.0,27689.0,2.0,1.6423497102573197,6059.0,39338.0
34.0,28461.0,3.0,1.6309122201417927,6597.0,47814.0
38.0,33005.0,1.0,1.6216615093958948,6289.0,32802.0
50.0,34398.0,2.0,1.5333483842145912,4967.0,44355.0
40.0,22610.0,2.0,1.5373868068884136,4382.0,31830.0
48.0,36173.0,2.0,1.5757646519745836,5396.0,40718.0
36.0,40233.0,2.0,1.6217168955528862,4181.0,42009.0
37.0,14872.0,1.0,1.5505118489782617,6318.0,22429.0
40.0,38837.0,4.0,1.651348588421723,3360.0,53483.0
45.0,32770.0,2.0,1.5284802914827593,5225.0,40123.0
32.0,23065.0,2.0,1.4560735339253899,6818.0,37225.0
56.0,33947.0,2.0,1.5846850661071095,5575.0,46324.0
41.0,28024.0,3.0,1.4991922310131252,4791.0,41035.0
44.0,27869.0,2.0,1.5195661666366973,5106.0,38147.0
53.0,17424.0,3.0,1.4906569117932458,6684.0,44457.0
40.0,25504.0,3.0,1.5843001212581438,6087.0,46833.0
37.0,37601.0,2.0,1.6195519060188168,3515.0,36405.0
36.0,31983.0,4.0,1.4455517073482271,5497.0,53216.0
38.0,36128.0,3.0,1.6640551798019276,5447.0,51558.0
40.0,32263.0,2.0,1.4520728170611976,7227.0,45473.0
45.0,30205.0,3.0,1.5458330818985693,3719.0,39197.0
57.0,33452.0,2.0,1.6688725188319395,4529.0,41917.0
38.0,19240.0,3.0,1.6321092109588986,4967.0,37724.0
31.0,22901.0,2.0,1.6069575235584606,4229.0,24944.0
49.0,33230.0,4.0,1.6155323254389602,4197.0,51760.0
47.0,32610.0,2.0,1.5506269583322607,4639.0,41837.0
33.0,25733.0,3.0,1.475521822551428,7090.0,42920.0
49.0,27995.0,1.0,1.576467519160613,6013.0,34761.0
49.0,21845.0,3.0,1.597109848057484,5953.0,43644.0
46.0,28541.0,2.0,1.5463717344295937,5501.0,35958.0
42.0,40728.0,4.0,1.4494447318521515,5356.0,61951.0
35.0,33609.0,4.0,1.5807169242599683,3892.0,46857.0
42.0,30017.0,2.0,1.4504286298832887,5138.0,37961.0
42.0,27424.0,2.0,1.5602120629984744,6182.0,36547.0
45.0,21096.0,4.0,1.5889628328929541,4103.0,44219.0
35.0,20491.0,1.0,1.55150167585733,6600.0,26462.0
45.0,23442.0,3.0,1.497488498196505,5618.0,40423.0
37.0,32574.0,4.0,1.4020929703449414,5246.0,56959.0
38.0,42063.0,3.0,1.4829305134422996,4812.0,50641.0
48.0,30317.0,2.0,1.7374736073042336,3853.0,31862.0
47.0,31809.0,3.0,1.6042012852158973,7114.0,52597.0
53.0,31407.0,2.0,1.6234914378604388,2602.0,35047.0
40.0,26048.0,3.0,1.6902479277700866,4976.0,37520.0
44.0,27253.0,3.0,1.5434064973073751,7013.0,46790.0
47.0,26116.0,2.0,1.452466016009231,4933.0,34124.0
45.0,32869.0,2.0,1.4320798008275428,7085.0,49440.0
40.0,28025.0,2.0,1.5588020925120631,7070.0,44927.0
46.0,25509.0,3.0,1.4215853498632862,4865.0,43749.0
51.0,33523.0,2.0,1.5624989113198464,4816.0,41430.0
65.0,26633.0,3.0,1.4638423892861363,4558.0,44742.0
30.0,28675.0,3.0,1.4012457691800106,5544.0,42544.0
37.0,24773.0,2.0,1.5757110316676206,5851.0,30552.0
49.0,24279.0,2.0,1.6132353526436112,5622.0,37466.0
40.0,40042.0,3.0,1.6111178318147448,4948.0,50682.0
39.0,25499.0,3.0,1.3966810299007149,5024.0,37929.0
45.0,27172.0,2.0,1.5175768345319478,6687.0,40681.0
40.0,26063.0,3.0,1.6699583181409974,6894.0,43315.0
51.0,30409.0,2.0,1.4892767646638394,6163.0,39573.0
39.0,26990.0,4.0,1.5777779743381062,4355.0,45393.0
33.0,32942.0,3.0,1.6339465634704515,3709.0,41391.0
39.0,23841.0,2.0,1.6874853451983918,4790.0,27530.0
28.0,22512.0,1.0,1.5267784571678733,5784.0,25244.0
39.0,29581.0,3.0,1.4975896389994847,5164.0,46539.0
45.0,31585.0,2.0,1.4656359226851527,6489.0,43709.0
48.0,30476.0,4.0,1.444569421766692,5600.0,55509.0
40.0,40390.0,2.0,1.512323051469505,5826.0,43238.0
42.0,20482.0,3.0,1.5003125824598793,4188.0,31751.0
39.0,29069.0,2.0,1.4913224586444682,3142.0,32290.0
53.0,28010.0,3.0,1.599802217406675,5471.0,44729.0
44.0,28565.0,3.0,1.469056978926095,8184.0,51409.0
46.0,23169.0,3.0,1.639670533922394,6749.0,48166.0
45.0,36989.0,4.0,1.607376392124929,5862.0,60248.0
41.0,28017.0,3.0,1.6675134679755441,3538.0,34297.0
41.0,36218.0,2.0,1.5428898893073628,5860.0,42267.0
39.0,26124.0,2.0,1.623527193557977,3686.0,32220.0
30.0,28099.0,3.0,1.5189372230159461,6600.0,44888.0
36.0,26533.0,3.0,1.4951520206601825,5573.0,40473.0
39.0,28460.0,1.0,1.5351169289294875,5813.0,32762.0
32.0,28529.0,3.0,1.5642612549356902,7378.0,48201.0
42.0,27686.0,3.0,1.6170947532469435,6506.0,46229.0
43.0,28611.0,2.0,1.6231638593613076,6153.0,37888.0
38.0,28907.0,2.0,1.3670697578454705,5018.0,35571.0
48.0,27460.0,2.0,1.3871201426445736,5586.0,41377.0
39.0,37037.0,2.0,1.4668892879704678,1260.0,31634.0
51.0,18414.0,2.0,1.536816065390565,5588.0,27120.0
44.0,30000.0,4.0,1.588227845154917,5886.0,54482.0
46.0,33172.0,2.0,1.5531828822165155,4334.0,33361.0
35.0,21442.0,4.0,1.5132803320449373,6718.0,50028.0
57.0,29380.0,1.0,1.4436259497805517,5482.0,34818.0
46.0,34300.0,2.0,1.4866993548535774,7101.0,44539.0
37.0,26649.0,2.0,1.4981635475972332,5918.0,38495.0
42.0,28190.0,3.0,1.5028377575724563,4828.0,41545.0
40.0,28503.0,3.0,1.5647394536347656,4655.0,39197.0
31.0,27494.0,3.0,1.36311661636349,5432.0,45045.0
32.0,37977.0,3.0,1.6064003577552586,4277.0,44399.0
37.0,24115.0,3.0,1.5026916090192568,4646.0,36298.0
52.0,31817.0,2.0,1.5044333513993255,1244.0,30459.0
43.0,22740.0,2.0,1.5957730157635155,5935.0,33891.0
54.0,25687.0,1.0,1.4614721273574953,5879.0,31260.0
34.0,31189.0,2.0,1.3510311009583624,4027.0,31121.0
49.0,22183.0,3.0,1.5583380346093334,5069.0,36403.0
65.0,28469.0,2.0,1.6033545174170147,5699.0,38257.0
50.0,29718.0,1.0,1.5280970575002555,5902.0,35805.0
26.0,26935.0,1.0,1.5853862976266433,4899.0,26616.0
38.0,41251.0,3.0,1.5463472246586603,5307.0,49989.0
41.0,20310.0,1.0,1.4695567616306302,6316.0,27848.0
38.0,29762.0,3.0,1.4946022679018602,3661.0,38094.0
39.0,28445.0,2.0,1.570022619785627,5392.0,35932.0
42.0,27877.0,2.0,1.4975760204443431,4720.0,37328.0
62.0,33297.0,4.0,1.5824625950234548,5296.0,55939.0
36.0,28069.0,2.0,1.474320304726123,5248.0,33592.0
42.0,36303.0,1.0,1.5908361466380878,4910.0,33282.0
43.0,31788.0,2.0,1.580236929968579,6964.0,48013.0
38.0,31971.0,2.0,1.6454990725192378,4508.0,39036.0
47.0,27881.0,3.0,1.5971061288967732,6640.0,48168.0
48.0,23245.0,2.0,1.647090698896268,4654.0,29928.0
39.0,35710.0,4.0,1.4937700949348578,2393.0,48912.0
40.0,30340.0,2.0,1.6423463145117045,5129.0,39958.0
39.0,28015.0,3.0,1.6142526440159988,3052.0,33679.0
35.0,28535.0,2.0,1.4524924029176465,4180.0,30841.0
52.0,31062.0,4.0,1.6053999984979117,6858.0,57002.0
41.0,31708.0,2.0,1.4669337411695087,8033.0,47627.0
47.0,25160.0,2.0,1.3378662054226638,6455.0,39460.0
49.0,36566.0,1.0,1.4652144585753129,5934.0,40412.0
48.0,36991.0,3.0,1.589146442089748,6001.0,54505.0
50.0,24486.0,3.0,1.5366362987413065,5107.0,39260.0
38.0,26860.0,1.0,1.6494668652585514,5003.0,23849.0
47.0,28297.0,3.0,1.4833789963375619,7033.0,51265.0
35.0,23002.0,3.0,1.644384520917804,4478.0,36087.0
35.0,19381.0,2.0,1.636051899342878,4284.0,28090.0
44.0,31927.0,4.0,1.4964545620593532,5182.0,50944.0
40.0,32909.0,3.0,1.5009449949142695,3133.0,36423.0
27.0,32810.0,3.0,1.6657283271303174,3782.0,41634.0
41.0,30999.0,1.0,1.398245067002473,6008.0,31356.0
41.0,25402.0,3.0,1.4200110868286056,6429.0,46022.0
40.0,21435.0,2.0,1.5922461444562725,6195.0,30663.0
25.0,25966.0,2.0,1.5454426635961127,6252.0,34705.0
42.0,23884.0,3.0,1.5276207190581343,6723.0,46036.0
43.0,31207.0,3.0,1.67594732377847,3844.0,38194.0
46.0,33037.0,2.0,1.4678316875537523,7677.0,50647.0
38.0,28739.0,3.0,1.4370568908578194,4592.0,38235.0
46.0,29568.0,2.0,1.6579783699659003,5557.0,40609.0
45.0,24163.0,2.0,1.522298216615652,5994.0,39420.0
48.0,43042.0,3.0,1.500427336626211,5413.0,59153.0
42.0,27200.0,2.0,1.6462070094730215,6054.0,36098.0
51.0,32230.0,2.0,1.6010019866806122,3601.0,35179.0
34.0,30569.0,2.0,1.539052460856016,5252.0,39367.0
55.0,27864.0,2.0,1.4629564867434457,7179.0,40090.0
35.0,27516.0,4.0,1.7056556963129494,3103.0,45229.0
39.0,29607.0,3.0,1.6287205849907467,4286.0,39170.0
41.0,35201.0,2.0,1.5870290375323275,3847.0,34672.0
38.0,16883.0,2.0,1.4820859823460681,5205.0,28231.0
50.0,20663.0,3.0,1.6222811991181318,7365.0,44449.0
30.0,38707.0,3.0,1.5000504792711062,6795.0,51328.0
49.0,37212.0,2.0,1.407858061192413,4892.0,43432.0
47.0,19299.0,2.0,1.5371249358058152,3686.0,28611.0
39.0,20486.0,3.0,1.3554085644980163,6881.0,41185.0
40.0,28233.0,2.0,1.4219042435693665,4101.0,33926.0
37.0,24239.0,2.0,1.4621018288120728,7473.0,42073.0
41.0,26904.0,3.0,1.468203676603844,7728.0,51779.0
44.0,29831.0,2.0,1.6312871057418563,4353.0,36205.0
32.0,45839.0,3.0,1.4481971231727715,4241.0,55297.0
31.0,20320.0,2.0,1.5741483689228757,5920.0,33596.0
36.0,32522.0,2.0,1.6518191600296772,4646.0,35372.0
33.0,35492.0,3.0,1.7344845244687552,7299.0,56717.0
37.0,32335.0,4.0,1.5607045537687643,4625.0,49820.0
46.0,39227.0,2.0,1.5586918831386969,6536.0,49958.0
49.0,25230.0,1.0,1.4955457264662193,5696.0,31630.0
30.0,37092.0,3.0,1.5422428008103664,6027.0,47608.0
39.0,31805.0,3.0,1.5840373969440547,7304.0,52422.0
49.0,34339.0,4.0,1.5484350691006592,6747.0,60723.0
39.0,31626.0,4.0,1.4888249590618152,4902.0,50715.0
28.0,29098.0,3.0,1.6090997496868606,4126.0,34984.0
48.0,18719.0,3.0,1.5411378114102017,5762.0,36416.0
44.0,27518.0,5.0,1.4333550174848522,7099.0,61809.0
49.0,36089.0,2.0,1.4994999963580102,5798.0,42832.0
33.0,29772.0,4.0,1.6218361415691036,3584.0,47131.0
30.0,33688.0,2.0,1.5151077163972793,6516.0,39709.0
45.0,23907.0,3.0,1.51811538352381,4998.0,37058.0
41.0,24621.0,1.0,1.6247475563972569,4495.0,23165.0
39.0,32048.0,4.0,1.49952644186754,5343.0,52991.0
39.0,33632.0,3.0,1.409984346611922,6546.0,49422.0
48.0,25505.0,2.0,1.6427958188954466,4385.0,35341.0
39.0,31381.0,3.0,1.5597385827896795,7825.0,52190.0
46.0,27209.0,4.0,1.6157779733810416,5524.0,51636.0
48.0,19560.0,3.0,1.5502819892133493,4229.0,38920.0
46.0,28658.0,2.0,1.5878004980527958,5762.0,41213.0
31.0,22238.0,2.0,1.552250152755903,4145.0,22986.0
39.0,35248.0,2.0,1.5451536745314116,5407.0,42756.0
37.0,31599.0,3.0,1.6766720126794463,3889.0,40762.0
39.0,33659.0,2.0,1.4759130733241772,5635.0,39035.0
32.0,24999.0,3.0,1.515375529301415,6185.0,41584.0
47.0,39551.0,2.0,1.5626283396809129,3997.0,43164.0
35.0,33236.0,3.0,1.5222903554171274,6038.0,47615.0
55.0,24961.0,3.0,1.6465846969281224,5990.0,48760.0
40.0,36056.0,1.0,1.6716420750419934,5370.0,33756.0
38.0,32612.0,1.0,1.6027803368429645,3928.0,29844.0
49.0,25841.0,2.0,1.5410860878013477,4564.0,32038.0
39.0,29608.0,3.0,1.4778951499468254,6812.0,48907.0
50.0,25758.0,1.0,1.5555703173758475,5737.0,30367.0
39.0,32580.0,2.0,1.3385636625007615,6440.0,43878.0
49.0,32432.0,2.0,1.4525864451871016,5269.0,44204.0
38.0,31191.0,2.0,1.4582699530390306,4958.0,40474.0
39.0,35947.0,4.0,1.4917638690749957,5615.0,60840.0
49.0,34493.0,3.0,1.3975330589314525,3818.0,42475.0
45.0,15096.0,2.0,1.5806248513470114,4805.0,24964.0
43.0,31194.0,3.0,1.5439632368198348,4221.0,43277.0
52.0,31494.0,2.0,1.4757825127268431,6354.0,46236.0
45.0,34106.0,4.0,1.707097494052043,5257.0,53146.0
36.0,23900.0,3.0,1.5761948956077716,5943.0,38682.0
32.0,42137.0,4.0,1.414517831874635,5827.0,62461.0
44.0,32212.0,3.0,1.5021821824265515,3319.0,40811.0
42.0,32198.0,3.0,1.513170137525262,5030.0,45145.0
42.0,30288.0,2.0,1.4815931124801458,5298.0,40544.0
36.0,30815.0,4.0,1.6813602008745154,5958.0,52132.0
31.0,23733.0,2.0,1.5314924950644158,4335.0,29462.0
50.0,30459.0,4.0,1.5292443635549795,4641.0,49801.0
35.0,21478.0,3.0,1.5929552979168236,6571.0,40958.0
46.0,38946.0,1.0,1.602311403331053,5864.0,37702.0
43.0,30955.0,2.0,1.4610990752741821,6076.0,37950.0
31.0,32537.0,2.0,1.5582878153235455,5540.0,35477.0
37.0,12176.0,4.0,1.5222934924909282,4572.0,33021.0
40.0,45425.0,2.0,1.4782913067599877,7356.0,58672.0
41.0,24132.0,3.0,1.6591080349824976,6983.0,49371.0
49.0,25937.0,2.0,1.5490819238735263,5523.0,38355.0
35.0,26532.0,3.0,1.6172187404111242,6402.0,48277.0
30.0,34231.0,3.0,1.4653494291728455,7020.0,48367.0
52.0,30155.0,3.0,1.577325481421184,5462.0,50609.0
48.0,35255.0,3.0,1.5023556824562534,6345.0,50633.0
41.0,26456.0,3.0,1.522957095307274,7679.0,49142.0
44.0,18776.0,2.0,1.5624104167174273,5561.0,30400.0
38.0,32267.0,2.0,1.4158807864534515,6484.0,43939.0
52.0,29264.0,3.0,1.4848567681905258,6592.0,46697.0
43.0,40563.0,2.0,1.5955657976787656,6479.0,46445.0
35.0,30064.0,4.0,1.6510338586357993,4167.0,45076.0
43.0,28800.0,3.0,1.5567027497686794,6362.0,44252.0
44.0,32873.0,2.0,1.4909199255387975,5191.0,42250.0
40.0,27915.0,3.0,1.5518602711448104,7426.0,51342.0
36.0,26365.0,2.0,1.5546795836490288,6701.0,37445.0
43.0,29393.0,2.0,1.5608415985465742,4132.0,29300.0
37.0,18755.0,3.0,1.6293755417169085,3932.0,28289.0
44.0,34194.0,3.0,1.497461893722042,4742.0,47606.0
47.0,22427.0,3.0,1.578628665979177,5569.0,38240.0
41.0,31427.0,3.0,1.6129434603222141,5829.0,51050.0
24.0,31631.0,3.0,1.4699527465740911,5462.0,41300.0
32.0,37146.0,3.0,1.6196860234763575,5912.0,51033.0
53.0,26852.0,2.0,1.5456911070719759,3636.0,30067.0
41.0,23665.0,2.0,1.5047988652749822,6247.0,36253.0
44.0,22289.0,3.0,1.6169552691404547,5464.0,42360.0
46.0,24552.0,2.0,1.6614294598713875,4728.0,35854.0
55.0,29347.0,4.0,1.6366404864942432,6041.0,55257.0
37.0,39168.0,2.0,1.5625406366534547,3097.0,34347.0
33.0,37787.0,3.0,1.4632633502925905,5691.0,54230.0
39.0,37578.0,3.0,1.545232305248027,7600.0,56072.0
50.0,26384.0,2.0,1.456713948159245,5747.0,40419.0
39.0,25825.0,3.0,1.607255713617954,6118.0,41183.0
39.0,23747.0,3.0,1.4873854558067496,8258.0,49751.0
44.0,40276.0,2.0,1.4611544296557177,7238.0,52683.0
33.0,31978.0,3.0,1.591345830563829,7416.0,50756.0
35.0,34208.0,3.0,1.4934198361934785,5502.0,48624.0
29.0,27379.0,1.0,1.7326242949845936,3501.0,19147.0
64.0,35072.0,3.0,1.4876168041503635,3633.0,49489.0
53.0,33258.0,2.0,1.6672781919715114,3420.0,34397.0
50.0,28105.0,4.0,1.6803794063745903,3778.0,46694.0
33.0,31864.0,2.0,1.6123562869529593,4856.0,35165.0
54.0,26768.0,3.0,1.4885985738905292,3776.0,40112.0
44.0,27192.0,3.0,1.6995117730000078,6011.0,42397.0
35.0,17085.0,4.0,1.5311136338184783,7386.0,45888.0
50.0,42424.0,3.0,1.6496353232925824,3314.0,51260.0
47.0,24306.0,2.0,1.575734148850389,4524.0,31767.0
40.0,27518.0,3.0,1.5866553776050416,5030.0,38918.0
43.0,31097.0,3.0,1.6237484672000528,6351.0,46610.0
32.0,29684.0,2.0,1.4911388634380234,6465.0,35888.0
34.0,25721.0,3.0,1.5000076467416128,5886.0,40248.0
37.0,36537.0,3.0,1.507071082534059,4600.0,48744.0
37.0,32324.0,3.0,1.5828768654804501,5680.0,46447.0
55.0,21101.0,2.0,1.5964795957877107,3462.0,27623.0
48.0,30089.0,3.0,1.6476247408139915,5958.0,45811.0
38.0,26521.0,3.0,1.5150666158170967,4918.0,41948.0
43.0,28891.0,2.0,1.7304344098921154,5119.0,37843.0
33.0,23983.0,4.0,1.5896001085760048,5477.0,44218.0
42.0,35227.0,3.0,1.5229239895482096,5175.0,49827.0
47.0,27515.0,2.0,1.5585048809221527,3548.0,31726.0
43.0,35228.0,2.0,1.4813547288131477,4368.0,42391.0
44.0,24652.0,4.0,1.5212444674466217,4928.0,45744.0
46.0,23910.0,2.0,1.6066827990262396,5814.0,33965.0
47.0,32323.0,2.0,1.5676599528279431,3056.0,34900.0
43.0,32885.0,3.0,1.5786825422372117,4860.0,47031.0
36.0,38769.0,3.0,1.616106882108526,6544.0,51422.0
38.0,21098.0,4.0,1.6944697145558563,6164.0,48421.0
34.0,23422.0,3.0,1.3847576061769258,4720.0,37810.0
39.0,30384.0,2.0,1.6345461783436204,5790.0,41984.0
32.0,30164.0,1.0,1.4768823211902635,6389.0,31890.0
34.0,17403.0,3.0,1.5218905327431735,5069.0,35539.0
37.0,29278.0,2.0,1.5230279055512304,4451.0,33913.0
53.0,28996.0,4.0,1.5821240147350526,4209.0,47481.0
